code,label,基本每股收益(元),每股净资产(元),每股经营活动产生的现金流量净额(元),主营业务收入(万元),主营业务利润(万元),营业利润(万元),投资收益(万元),营业外收支净额(万元),利润总额(万元),净利润(万元),净利润(扣除非经常性损益后)(万元),经营活动产生的现金流量净额(万元),现金及现金等价物净增加额(万元),总资产(万元),流动资产(万元),总负债(万元),流动负债(万元),股东权益不含少数股东权益(万元),净资产收益率加权(%),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),净资产收益率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重(%),非主营比重(%),主营利润比重(%),流动比率(%),速动比率(%),现金比率(%),利息支付倍数(%),资产负债率(%),长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),存货周转天数(天),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%)
002289,1,-1.97,--,--,"275,003","31,260","-31,777",277,979,"-30,798","-32,707","-33,934","-8,866","-2,527","393,743","256,443","225,749","212,034","166,675",-22.67,-8.22,11.37,-8.33,-11.25,-11.56,88.18,-11.77,-19.62,-85.16,-9.47,-4.04,11.82,10.93,-4.08,-101.50,1.21,0.89,28.39,-313.63,57.33,0.18,42.67,2.04,278.06,134.38,78.00,4.56,78.59,81.73,131.00,175.57,15.34,90.44,"-3,133.35",9.34,2.70,4.42,81.44,3.67,4.98,0.71,98.21,508.69,1.13,317.99,-0.03,-0.02,--,-0.04,-4.18
002740,1,0.69,--,--,"83,952","17,403","8,946",-28,340,"9,287","6,738","6,483","-10,264","6,091","117,938","111,621","23,017","22,913","94,921",7.53,5.71,20.73,6.66,12.49,10.66,78.87,8.03,7.10,79.41,8.37,6.73,21.13,9.33,3.36,187.40,4.87,3.32,139.41,"1,796.58",19.52,--,80.48,--,"2,353.12",24.25,--,--,77.03,6.66,24.14,--,3.42,-5.13,-22.88,76.81,39.90,3.19,112.68,1.92,23.77,0.83,187.73,433.63,0.87,411.99,-0.12,-0.09,-1.52,-0.45,-44.79
002144,1,0.66,--,--,"54,512","15,279","13,174","6,998",481,"13,655","11,752","6,737","11,894","-4,217","219,134","64,912","47,135","35,381","171,913",6.58,5.36,28.03,5.37,29.29,24.17,71.51,21.54,6.84,168.32,17.30,13.58,28.49,13.55,54.77,111.89,1.83,1.67,71.81,"-1,326.32",21.51,0.01,78.49,0.12,656.92,27.40,89.53,0.15,59.25,89.66,20.73,601.50,11.95,-6.96,44.59,-7.56,0.55,5.04,71.49,6.57,2.35,0.25,54.82,"1,443.46",0.78,463.68,0.22,0.05,1.01,0.25,33.62
300081,1,0.08,5.84,0.35,"66,736","19,665",464,"3,116",453,917,"1,054","-1,423","4,745","10,553","88,654","66,746","9,019","8,964","78,226",1.36,0.91,29.47,0.88,1.33,0.69,69.18,1.20,1.35,61.62,10.37,9.31,30.82,32.71,389.23,"2,144.73",7.45,7.00,534.38,-130.76,10.17,--,89.83,--,"2,227.70",11.33,--,--,32.41,27.51,11.26,--,4.03,-28.84,--,0.42,-6.24,12.27,29.34,7.53,17.23,0.73,47.78,494.17,1.06,339.17,0.07,0.05,5.91,0.53,52.93
600346,1,-0.67,--,--,"87,606","12,680","-19,495",360,"1,062","-18,433","-19,120","-20,185","15,595","4,842","300,480","130,407","225,114","176,541","66,224",-25.93,-6.32,14.47,-6.44,-17.66,-22.25,85.23,-21.66,-28.87,149.97,57.78,14.49,14.77,33.63,-7.71,-68.79,0.74,0.39,12.59,-123.28,74.92,-0.56,25.08,8.60,51.77,298.70,168.05,25.53,69.96,225.66,268.53,141.56,48.45,-28.06,"-1,505.94",12.54,4.10,2.66,135.48,1.34,0.62,0.30,269.22,"1,210.49",0.71,507.04,0.18,0.05,--,0.07,8.83
002631,1,0.40,--,--,"68,002","22,237","15,595","3,726",-71,"15,524","12,897","12,957","3,382","18,064","167,313","113,828","24,771","24,771","142,541",9.52,7.71,32.70,7.94,27.67,22.93,65.66,18.97,9.05,57.20,13.03,11.10,34.34,15.20,23.54,143.25,4.60,3.86,184.25,"-5,466.90",14.81,--,85.19,--,470.30,17.38,--,--,84.23,37.52,17.38,--,18.12,23.13,40.28,9.59,6.19,108.72,3.31,2.89,3.26,0.42,124.74,860.01,0.62,584.13,0.05,0.02,0.26,0.14,13.65
300380,1,0.57,6.06,0.56,"22,003","10,167","3,022",-5,"1,078","4,100","3,861","3,633","3,825","16,675","48,889","42,944","6,528","6,528","41,675",9.92,7.90,46.21,10.28,21.62,13.73,53.48,17.55,9.27,77.38,12.55,10.88,46.52,32.41,26.19,247.96,6.58,5.80,433.09,-423.26,13.35,--,86.65,--,"1,478.12",15.41,--,--,66.31,14.04,15.41,--,5.86,7.49,-16.96,90.46,86.49,2.81,128.26,2.60,9.38,0.59,138.43,614.44,0.66,549.37,0.17,0.08,0.99,0.59,58.59
002518,1,0.51,--,--,"138,788","41,452","16,875","1,602",659,"17,534","15,256","14,698","13,733","-6,624","216,996","166,823","59,315","56,387","155,422",10.32,6.98,29.87,7.19,14.41,12.16,69.57,10.91,9.82,89.28,16.83,12.23,30.43,17.51,12.90,236.41,2.96,2.48,31.74,"-8,643.92",27.33,--,72.67,--,365.02,37.62,--,--,79.13,31.82,35.76,--,19.91,18.45,16.70,9.92,6.24,2.78,129.41,3.63,3.19,0.66,99.27,546.37,0.87,416.19,0.10,0.06,0.91,0.23,24.36
600283,1,0.06,--,--,"80,298","30,023",-452,-127,"1,745","1,294","1,770",365,"3,095","-9,163","427,699","152,761","321,313","204,016","97,163",1.84,-0.26,37.39,-0.28,1.61,-0.56,61.02,-1.37,1.82,180.41,48.39,12.04,38.98,37.65,125.12,"2,320.70",0.75,0.14,11.14,112.67,75.13,-0.75,24.87,8.95,71.69,302.02,190.02,26.47,73.84,258.43,227.77,161.07,34.70,9.44,-215.24,0.86,19.00,31.58,11.40,0.44,0.59,0.20,815.77,"1,764.71",0.56,646.44,0.04,0.01,--,0.01,1.52
002641,1
000658,1,-0.08,-4.20,--,29,6,"-1,203",--,-8,"-1,211","-1,211","-1,203","1,920",5,340,18,"66,227","33,397","-65,888",--,-356.62,20.95,-90.50,-98.27,"-4,081.35",73.45,"-4,109.44",--,-7.71,--,-356.62,26.55,"4,102.69",0.68,-0.51,0.00,0.00,0.02,-9.09,"19,498.99",--,"-19,398.99",--,--,-100.52,--,--,--,-0.49,-50.69,--,--,2.44,--,--,-85.47,--,--,--,--,0.02,--,"16,363.64",0.03,"12,286.69",65.15,5.65,--,0.03,5.75
600706,1,0.16,--,--,"108,223","30,229","1,551",6,"1,396","2,948","2,908","2,218","-1,446","-23,864","174,214","57,213","95,592","79,334","78,475",3.78,1.54,27.93,1.45,2.80,1.43,67.55,2.47,3.71,163.22,37.27,16.82,32.45,25.33,47.58,"1,025.49",0.72,0.66,16.97,177.56,54.87,-0.67,45.13,8.50,84.03,121.58,125.24,15.84,77.85,148.81,119.73,167.28,53.71,-16.60,-67.99,3.52,-10.98,4.01,89.88,14.48,1.09,0.59,24.86,615.28,1.76,204.12,-0.01,-0.01,-0.54,-0.02,-1.82
002217,1,0.15,--,--,"305,344","46,554","14,900",76,"3,947","18,847","14,722","11,453","-17,078","5,392","321,029","151,201","139,005","126,863","182,023",10.75,4.59,15.25,6.34,6.56,4.88,84.35,4.82,8.09,73.97,43.82,24.85,15.65,9.35,21.35,247.00,1.19,0.89,16.47,566.01,43.30,--,56.70,--,139.13,76.37,--,--,66.79,93.30,69.70,--,40.75,155.95,--,119.48,123.88,10.25,35.13,10.92,2.78,1.31,32.98,273.79,3.19,112.91,-0.06,-0.05,-1.16,-0.12,-13.46
603806,1,1.21,--,--,"238,586","68,298","48,162","2,141","2,148","50,311","43,209","39,350","9,987","28,475","426,007","370,937","45,792","43,674","380,215",17.70,10.14,28.63,13.08,26.76,20.19,70.93,18.11,11.36,130.50,13.80,12.32,29.07,7.41,8.53,135.75,8.49,7.39,34.44,"-358,258.01",10.75,--,89.25,--,"1,035.73",12.04,--,--,79.87,14.48,11.49,--,8.62,21.89,-27.45,100.00,81.48,4.18,86.07,4.88,8.15,0.72,73.70,498.48,0.85,421.35,0.04,0.02,0.23,0.22,22.87
000058,1,0.06,--,--,"68,134","15,194","10,970",720,206,"11,176","4,838","4,592","-42,793","4,646","265,972","151,083","116,435","113,756","129,897",3.80,2.96,13.77,3.28,17.35,16.10,82.33,11.55,3.72,20.08,10.54,5.93,17.67,8.33,8.29,83.92,1.33,1.08,33.67,"1,318.96",43.78,--,56.22,--,"3,611.28",77.86,--,--,34.41,76.83,76.07,--,1.56,14.06,8.07,4.15,24.58,3.49,103.02,2.98,16.36,0.28,120.74,"1,266.71",0.51,704.91,-0.63,-0.16,-5.44,-0.37,-37.62
002308,1,0.13,--,--,"80,297","40,948","4,027",--,"7,262","11,289","10,519","8,294","8,475","-14,090","230,834","173,896","23,082","20,911","207,752",5.02,4.56,51.00,4.40,14.89,5.01,47.89,13.10,5.06,19.19,7.72,6.95,52.11,45.40,64.33,362.73,8.32,7.20,549.40,-313.08,10.00,--,90.00,--,418.47,11.11,--,--,90.01,27.41,10.07,--,21.51,-20.92,-65.15,-2.90,-6.80,3.79,94.97,1.73,1.57,0.34,208.65,"1,072.71",0.44,816.70,0.11,0.04,0.81,0.37,40.53
002476,1,0.08,--,--,"66,761","12,372","5,918",341,71,"5,989","4,791","3,232","-10,643","3,208","136,585","83,601","23,008","22,681","101,809",4.75,3.54,18.53,3.89,9.73,8.86,80.79,7.24,4.71,58.19,31.36,26.07,19.21,10.71,6.88,206.57,3.69,3.40,90.67,"-91,198.04",16.85,--,83.15,--,313.98,20.26,--,--,54.03,46.65,19.97,--,26.48,-2.54,2.88,13.25,22.08,2.19,164.30,6.91,1.92,0.54,52.09,669.89,0.88,407.93,-0.16,-0.08,-2.20,-0.46,-46.92
000737,1,0.06,--,--,"251,891","49,371",-289,"23,490","5,899","5,610","3,219","-25,160","11,798","-1,788","305,541","163,965","271,161","270,890","36,861",9.08,1.63,19.60,1.58,2.04,-0.11,79.29,1.98,8.73,265.98,424.56,47.77,20.71,28.82,523.83,879.98,0.61,0.42,16.47,141.54,88.75,--,11.25,--,32.19,788.74,--,--,43.11,411.81,787.95,--,34.96,-8.27,--,16.51,-5.90,7.17,50.21,3.75,2.08,0.80,96.10,450.34,1.57,228.72,0.05,0.04,2.37,0.04,4.36
002333,1,0.21,--,--,"108,032","17,782","6,493",-17,12,"6,505","5,371","5,416","6,332","3,111","181,056","78,418","47,145","47,145","133,912",4.03,2.97,16.46,3.25,6.41,6.01,83.31,4.97,4.01,106.15,19.92,14.73,16.69,10.39,-0.08,273.35,1.66,1.36,76.72,-924.42,26.04,--,73.96,--,266.13,35.21,--,--,70.25,76.65,35.21,--,27.79,1.49,-38.03,0.26,21.41,26.47,13.60,6.96,2.33,0.65,51.70,550.12,1.59,226.57,0.06,0.04,1.18,0.13,13.43
300014,1,0.38,--,--,"134,893","36,443","13,463",478,"4,628","18,091","15,130","9,200","5,700","34,602","248,796","127,980","71,431","54,827","170,879",13.86,6.67,27.02,7.96,14.89,9.98,72.07,12.31,8.85,67.45,16.24,11.58,27.93,17.09,28.22,201.44,2.33,1.91,85.63,"1,549.57",28.71,--,71.29,--,450.62,40.27,--,--,76.33,68.12,30.91,--,15.82,11.58,105.18,73.82,48.05,3.85,93.61,4.14,3.68,0.65,86.95,556.24,1.30,277.63,0.04,0.02,0.34,0.08,10.40
002030,1,0.28,--,--,"108,615","45,036","17,291","8,452","2,300","19,591","15,306","6,320","4,038","4,491","159,019","104,388","67,555","64,214","85,159",19.68,9.97,41.46,11.56,19.78,15.92,58.12,14.60,17.97,70.78,42.50,24.44,41.88,32.64,54.88,229.88,1.63,1.40,26.36,"1,238.07",42.48,--,57.52,--,410.89,73.86,--,--,49.17,59.73,70.21,--,14.00,27.13,15.80,20.65,37.66,2.22,161.81,5.23,5.47,0.79,68.78,454.95,1.23,293.83,0.04,0.03,0.25,0.06,6.29
000667,1,0.17,--,--,"467,881","95,152","58,823",--,-433,"58,389","42,818","43,160","47,853","-46,031","1,745,466","1,621,332","1,138,256","763,695","587,881",7.56,2.43,20.34,2.55,14.49,12.57,71.21,9.08,7.28,20.01,8.44,2.93,28.79,6.46,-0.74,162.96,2.12,0.44,10.63,776.63,65.21,0.44,34.79,21.41,"1,652.46",187.46,12.65,38.10,80.78,20.44,187.31,153.40,2.11,122.23,467.64,7.52,9.66,25.83,13.93,0.27,12.41,0.28,"1,341.78","1,283.88",0.30,"1,198.80",0.10,0.03,1.13,0.04,6.27
600596,1,0.07,--,--,"771,583","100,531","11,559","5,604","-4,532","7,027","4,971","6,116","37,860",308,"797,356","294,455","330,355","287,736","429,979",1.15,0.77,13.03,0.81,0.93,1.50,86.77,0.80,1.16,296.96,43.19,25.30,13.23,11.19,15.26,"1,430.66",1.02,0.67,20.43,180.41,41.43,4.47,58.57,3.76,131.46,70.74,101.19,6.04,64.50,107.69,68.04,235.69,44.55,14.05,-85.94,-2.00,10.15,19.13,18.82,6.83,2.28,1.01,52.75,354.89,2.75,130.86,0.05,0.05,6.17,0.11,13.16
000045,1,-0.22,--,--,"121,095","4,830","-8,314","2,329","2,108","-6,206","-11,359","-14,886","-4,870","15,432","282,278","161,424","62,653","42,478","219,625",-5.06,-4.02,3.99,-4.00,-4.90,-6.87,95.36,-9.38,-5.17,38.38,8.85,6.89,4.64,8.52,-71.50,-77.83,3.80,3.26,259.38,304.19,22.20,0.10,77.80,4.42,266.18,28.53,52.07,5.37,72.82,55.03,25.02,506.16,29.23,7.06,-340.54,-4.42,-1.02,8.22,43.78,5.32,1.42,0.43,67.73,843.49,0.76,474.50,-0.04,-0.02,--,-0.08,-11.47
600470,1,-0.40,--,--,"527,175","25,821","-38,454",149,"4,452","-34,002","-20,642","-24,305","58,858","-16,657","643,048","199,711","431,403","340,363","200,925",-9.66,-5.20,4.90,-5.20,-6.16,-7.29,94.85,-6.34,-10.27,296.75,73.13,24.07,5.15,9.53,-13.53,-75.94,0.59,0.23,12.68,-118.94,67.09,-0.57,32.91,12.48,55.93,203.83,151.87,27.50,66.79,209.47,198.75,137.75,58.85,-7.76,--,-13.24,0.05,55.73,6.46,4.60,1.43,0.82,78.34,439.02,2.57,140.26,0.11,0.09,--,0.14,17.29
002521,1,0.65,--,--,"253,798","60,358","31,635",294,-307,"31,328","27,287","27,321","43,558","1,724","402,757","280,102","146,152","79,987","256,605",11.36,6.78,23.78,7.26,14.20,12.46,75.63,10.75,10.63,145.81,23.89,15.22,24.37,10.73,-0.04,192.66,3.50,3.03,110.42,925.08,36.29,--,63.71,--,266.60,56.96,--,--,73.89,47.80,31.17,--,23.90,20.39,44.47,12.58,15.39,9.37,38.42,4.17,2.81,0.68,86.32,533.18,0.98,368.63,0.17,0.11,1.60,0.30,54.46
002625,1,0.22,--,--,"40,207","10,192","4,251",278,260,"4,510","3,914","3,660","6,831","-8,565","63,588","23,511","16,199","16,050","47,389",8.62,6.15,25.35,6.75,12.52,10.57,74.18,9.73,8.26,71.32,26.64,19.85,25.82,14.94,11.91,225.99,1.46,1.18,3.46,"2,565.95",25.48,--,74.52,--,347.46,34.18,--,--,61.03,84.57,33.87,--,21.45,38.00,25.13,8.49,21.51,3.00,120.10,7.00,2.88,0.69,51.40,518.96,1.58,227.62,0.17,0.11,1.75,0.42,42.56
002283,1,0.24,--,--,"161,951","36,962","13,474",--,"2,497","15,971","13,332","11,117","40,990","7,500","492,878","178,723","167,788","164,927","318,965",4.26,2.81,22.82,2.89,10.73,8.32,77.09,8.54,4.18,210.57,36.23,23.90,22.91,14.76,15.63,231.43,1.08,0.66,17.52,769.52,34.04,--,65.96,--,154.20,51.61,--,--,66.97,96.64,50.73,--,42.77,3.16,37.59,4.03,5.89,4.37,82.42,1.88,0.88,0.34,191.78,"1,065.09",0.93,388.81,0.25,0.08,2.96,0.24,24.85
300497,1,0.99,5.25,0.58,"51,073","13,818","6,083",91,277,"6,360","5,344","5,066","3,139",-233,"63,235","30,320","34,909","27,641","28,326",20.84,8.45,27.06,9.11,14.12,11.91,72.69,10.46,18.87,223.72,42.65,19.10,27.31,15.24,5.78,217.26,1.10,0.68,22.46,776.23,55.20,0.97,44.80,4.11,114.42,123.24,106.43,8.41,78.61,116.20,106.76,188.64,39.15,15.33,18.57,23.29,16.82,6.14,58.60,3.76,2.39,0.87,95.71,413.65,1.86,193.21,0.06,0.05,0.59,0.09,11.36
300106,1,0.14,3.86,-1.02,"77,138","11,314","1,055",98,"2,244","3,299","2,249",338,"-16,662","4,646","174,881","92,779","99,383","83,055","63,274",3.61,1.76,14.67,2.04,4.36,1.37,85.28,4.00,3.55,148.32,32.18,13.89,14.72,12.72,70.98,342.98,1.12,0.44,17.20,201.65,56.83,0.89,43.17,4.97,139.26,131.64,97.51,10.33,71.88,108.75,121.53,184.53,31.00,70.86,3.56,9.95,36.61,6.91,52.11,1.40,1.49,0.51,257.79,706.85,1.04,346.85,-0.22,-0.10,-5.40,-0.17,-20.06
600802,1,0.13,--,--,"206,184","32,834","7,048","7,642","2,527","9,575","4,958",-833,"29,523","-12,049","540,274","94,175","327,970","282,816","135,454",4.57,1.35,15.92,1.45,4.67,3.42,83.41,3.54,3.66,390.07,70.16,27.57,16.59,15.34,106.21,342.93,0.33,0.25,18.85,205.88,60.70,-0.05,39.30,1.75,75.00,154.48,201.16,4.26,66.65,210.12,137.67,172.17,52.40,13.31,132.72,18.19,15.14,199.34,1.81,8.46,0.86,0.41,42.54,881.27,2.05,175.74,0.14,0.05,4.04,0.09,10.44
600710,-1,-0.28,--,--,"116,493","7,639","-28,705","-10,192","10,712","-17,993","-18,022","-28,734","-4,383","-4,197","260,395","142,607","87,643","80,288","169,076",-10.11,-6.92,6.56,-6.67,-13.94,-24.64,93.29,-15.48,-10.66,13.84,5.13,3.40,6.71,17.34,-2.89,-42.46,1.78,1.36,39.27,-791.82,33.66,0.08,66.34,1.92,310.71,50.73,66.27,2.81,67.40,68.18,49.37,289.81,21.35,1.30,--,-7.97,-7.07,1.87,192.90,2.79,2.06,0.43,128.99,835.27,0.81,445.32,-0.04,-0.02,--,-0.05,-5.46
300057,1,0.43,4.19,0.36,"217,398","40,510","18,932",--,"6,168","25,099","17,955","13,265","15,206","-8,935","449,891","219,643","239,660","222,557","176,686",10.70,4.88,18.63,5.29,12.68,8.71,81.12,10.10,10.16,165.70,33.26,15.54,18.88,9.68,24.57,161.40,0.99,0.70,31.59,735.84,53.27,-4.77,46.73,3.09,137.34,114.00,102.73,6.20,76.14,109.52,112.47,184.10,34.03,6.88,27.21,16.98,18.21,4.14,86.93,2.93,1.54,0.52,123.03,687.68,1.06,339.37,0.07,0.03,0.69,0.06,6.83
000514,1,0.01,--,--,"115,504","18,781","-6,861",374,-142,"-7,003",737,819,"4,666","-28,809","735,816","503,974","402,969","263,099","280,159",0.26,-1.37,16.26,-1.33,-5.87,-5.94,76.79,-8.71,0.26,40.17,10.18,4.61,23.21,19.60,-3.31,-268.17,1.92,0.38,24.68,43.91,54.76,0.16,45.24,5.27,214.75,121.07,62.38,10.44,77.91,69.65,90.70,230.63,21.06,-40.68,-193.38,-1.62,-5.53,23.89,15.07,0.23,0.74,0.15,"1,538.46","2,360.66",0.22,"1,628.22",0.04,0.01,--,0.01,1.77
000060,1,0.23,--,--,"2,457,412","136,432","27,726","5,130","33,535","61,261","47,013","25,941","85,942","-36,555","1,421,579","383,752","768,786","485,194","603,069",7.90,3.87,5.51,3.84,2.52,1.13,93.91,2.24,7.80,194.63,61.51,28.24,6.09,4.59,63.11,220.93,0.79,0.41,17.88,314.99,54.08,-1.28,45.92,9.16,134.20,117.77,132.54,16.63,58.40,158.98,94.28,174.65,34.22,16.37,30.80,3.01,-1.62,67.20,5.36,12.42,5.30,1.71,28.98,209.97,5.82,61.84,0.04,0.06,1.56,0.11,17.71
601918,1,-0.76,--,--,"656,250","-27,752","-187,843","2,781","-9,532","-197,375","-196,926","-193,201","-118,711","22,497","2,889,403","358,797","2,191,996","947,484","670,574",-25.59,-6.82,-4.23,-7.06,-24.05,-28.62,102.38,-30.04,-29.37,121.91,45.28,10.93,-2.38,20.80,3.42,14.06,0.38,0.33,8.71,-174.85,75.86,-1.36,24.14,27.61,51.18,314.31,169.26,53.35,72.65,362.86,250.24,157.50,47.16,-16.00,"-15,220.59",-20.07,7.32,12.31,29.24,15.33,0.49,0.24,23.48,"1,531.26",1.99,180.68,-0.18,-0.04,--,-0.05,-12.53
600805,1,1.25,--,--,"228,276","22,367","101,586","133,380","10,992","112,578","106,552","101,259","3,362","-4,586","1,070,677","231,604","381,403","313,817","630,320",18.72,10.12,9.80,10.72,44.20,44.50,88.78,47.47,16.90,190.16,23.47,15.11,11.22,21.37,128.24,19.87,0.74,0.61,29.29,600.89,35.62,-0.80,64.38,6.12,512.21,55.33,111.17,8.68,71.57,121.73,55.03,251.57,12.57,8.17,-20.62,19.59,12.52,22.70,15.86,5.77,1.85,0.23,62.40,"1,594.33",1.07,336.73,0.01,0.00,0.03,0.01,1.07
002329,1,0.35,--,--,"113,030","34,267","9,372",165,"1,507","10,880","7,547","6,538","12,060","7,511","227,838","84,782","59,470","57,338","155,356",8.52,3.94,30.32,5.07,10.57,8.29,69.18,7.95,4.86,129.51,20.49,15.14,30.82,21.40,15.37,314.97,1.48,1.19,41.48,744.05,26.10,--,73.90,--,335.21,35.32,--,--,66.31,84.97,34.06,--,22.05,14.09,127.51,85.67,79.98,5.80,62.03,5.60,2.38,0.64,64.27,564.44,1.64,219.20,0.11,0.05,1.34,0.20,21.03
300146,1,0.89,--,--,"226,604","147,420","72,083","3,180","1,913","73,996","63,550","60,921","63,489","-9,568","490,541","313,511","35,155","33,479","456,202",15.69,12.65,65.06,16.31,47.05,31.81,33.72,27.38,13.93,104.59,16.72,15.52,66.28,34.45,6.88,199.23,9.36,8.44,431.20,"-1,343.86",7.17,--,92.83,--,916.49,7.72,--,--,77.89,38.87,7.35,--,10.13,32.91,23.43,86.05,81.60,47.56,7.57,2.84,4.89,0.60,126.87,604.23,0.90,400.94,0.28,0.13,1.02,1.81,189.64
002048,1,0.99,--,--,"871,281","175,019","83,542","17,670","2,447","85,988","52,417","48,506","46,530","-10,430","859,351","430,661","373,980","298,790","429,496",13.62,8.40,20.09,9.22,10.76,9.59,79.45,8.29,12.20,440.92,48.15,27.20,20.55,11.83,23.39,203.54,1.44,1.03,34.59,"2,885.79",43.52,0.04,56.48,0.59,309.23,77.05,87.41,1.03,49.29,88.32,62.60,276.24,18.27,19.49,51.30,24.67,21.53,6.73,53.48,6.08,5.94,1.11,59.23,323.62,2.16,166.50,0.05,0.05,0.64,0.12,15.57
300223,1,-0.10,10.17,-0.01,"5,903","3,180","-1,849",107,573,"-1,275","-1,003","-1,438",-108,"-1,186","107,318","90,777","1,501","1,187","105,742",-0.94,-0.93,53.87,-0.92,-17.84,-31.32,44.54,-16.93,-0.95,-0.15,-0.01,-0.01,55.46,74.97,-53.39,-249.36,76.46,72.08,"7,053.65",154.02,1.40,--,98.60,--,"1,497.75",1.42,--,--,87.78,15.63,1.12,--,6.58,-37.75,-139.53,-1.89,-1.60,6.75,53.30,0.49,0.90,0.05,732.30,"6,593.41",0.06,"5,642.63",-0.02,-0.00,--,-0.07,-9.10
300084,1,0.31,7.21,0.37,"31,556","13,450","4,932",--,665,"5,597","4,010","3,459","5,427",-743,"162,426","70,030","55,312","21,593","106,391",5.91,2.63,42.62,3.39,21.42,15.63,55.72,13.55,3.77,129.49,17.85,11.77,44.28,25.44,11.88,240.29,3.24,2.54,108.49,632.77,34.05,0.53,65.95,15.92,527.41,51.64,69.49,19.44,57.78,86.26,44.30,334.06,12.50,35.12,48.43,61.49,80.38,1.58,227.26,1.56,1.97,0.25,230.41,"1,440.00",0.53,679.37,0.17,0.03,1.27,0.10,25.13
000402,1,0.97,--,--,"2,203,589","492,653","411,624","2,336","10,288","421,913","292,746","206,766","-32,118","-171,213","8,758,744","6,841,936","6,078,458","3,321,921","2,421,710",12.61,3.55,22.36,3.80,22.50,18.68,69.38,14.12,12.09,123.47,13.77,4.21,30.62,7.47,2.99,116.77,2.06,0.53,24.27,752.11,69.40,0.73,30.60,29.48,933.39,226.78,36.42,49.07,83.24,71.52,220.29,146.97,3.28,10.83,-11.58,9.60,15.14,21.31,16.89,0.33,8.05,0.27,"1,100.24","1,336.80",0.34,"1,051.40",-0.01,-0.00,-0.10,-0.01,-0.97
000717,1,-0.57,--,--,"1,949,662","-28,917","-137,216","4,147","-1,255","-138,470","-138,827","-141,749","204,713","18,120","1,857,038","422,284","1,563,349","1,427,116","293,689",-38.01,-7.48,-1.48,-6.90,-6.68,-7.04,101.22,-7.12,-47.27,436.34,359.47,56.85,-1.22,4.92,-2.09,20.88,0.30,0.18,4.89,-148.31,84.19,-0.12,15.81,6.70,21.53,532.32,343.09,29.77,53.32,488.53,528.32,117.84,73.47,1.70,"-1,468.16",-32.44,-14.21,97.48,3.69,7.27,1.44,0.97,49.54,371.29,3.55,101.45,0.11,0.11,--,0.13,14.34
300032,1,0.40,5.47,0.27,"122,658","34,992","10,640",973,471,"11,111","11,656","11,246","8,965","1,125","320,321","151,660","132,529","118,776","184,971",11.49,2.38,28.53,3.40,10.29,8.67,71.06,6.22,6.30,102.49,18.45,10.81,28.94,16.53,12.99,314.93,1.28,0.91,10.73,561.24,41.37,0.40,58.63,4.07,244.72,70.57,83.98,6.50,73.97,89.81,70.20,230.53,23.96,175.06,666.81,108.56,148.81,3.35,107.62,2.99,2.29,0.55,120.33,658.98,1.23,292.49,0.07,0.03,1.18,0.07,7.55
002018,1,0.13,--,--,"798,333","35,789","29,908","16,003","2,290","32,199","15,813","-2,986","3,203","5,279","539,306","390,663","231,299","227,730","289,810",5.30,3.60,4.48,4.61,4.15,3.75,95.41,2.43,5.46,21.59,8.41,4.80,4.59,1.63,56.81,111.15,1.72,1.71,4.99,"-1,475.95",42.89,--,57.11,--,"1,464.43",75.10,--,--,76.49,48.26,73.94,--,3.90,47.36,83.98,13.17,77.60,4.30,83.71,51.58,22.10,1.89,6.98,190.06,2.76,130.34,0.00,0.01,0.16,0.01,1.41
002484,1,0.46,--,--,"115,521","28,306","18,305","3,336",226,"18,531","15,359","14,281","16,826","-4,036","195,465","118,076","27,150","25,664","158,200",10.10,8.32,24.50,8.63,18.45,15.85,74.89,14.08,9.71,136.10,26.91,23.17,25.11,11.46,19.22,152.75,4.60,3.64,202.54,"-1,544.86",13.89,0.00,86.11,0.15,354.40,16.13,45.90,0.18,62.06,45.98,15.43,734.13,24.30,4.18,17.25,8.42,7.65,3.82,94.13,3.71,2.40,0.61,96.99,587.47,1.00,358.74,0.15,0.09,1.03,0.62,65.56
